Hours since 00:00 Jan 1,Lifetime Hourly Data: Electricity to grid (kW),Lifetime Hourly Data: Electricity to grid (kW)
8615.5,0,0
8616.5,0,0
8617.5,0,0
8618.5,0,0
8619.5,0,0
8620.5,0,0
8621.5,0,0
8622.5,0,0
8623.5,40.1049,40.1049
8624.5,15887.6,15887.6
8625.5,28501.6,28501.6
8626.5,27520.4,27520.4
8627.5,24645.5,24645.5
8628.5,24065.8,24065.8
8629.5,26343.7,26343.7
8630.5,28063.7,28063.7
8631.5,24547.2,24547.2
8632.5,6786.77,6786.77
8633.5,0,0
8634.5,0,0
8635.5,0,0
8636.5,0,0
8637.5,0,0
8638.5,0,0
8639.5,0,0
8640.5,0,0
8641.5,0,0
8642.5,0,0
8643.5,0,0
8644.5,0,0
8645.5,0,0
8646.5,0,0
8647.5,2336.15,2336.15
8648.5,23211.6,23211.6
8649.5,28489.2,28489.2
8650.5,19594.3,19594.3
8651.5,24373.9,24373.9
8652.5,23620.1,23620.1
8653.5,26058.3,26058.3
8654.5,27484.4,27484.4
8655.5,11261,11261
8656.5,1645.67,1645.67
8657.5,0,0
8658.5,0,0
8659.5,0,0
8660.5,0,0
8661.5,0,0
8662.5,0,0
8663.5,0,0
8664.5,0,0
8665.5,0,0
8666.5,0,0
8667.5,0,0
8668.5,0,0
8669.5,0,0
8670.5,0,0
8671.5,2203.67,2203.67
8672.5,22134.4,22134.4
8673.5,27416.3,27416.3
8674.5,26507.8,26507.8
8675.5,23828.5,23828.5
8676.5,23173.3,23173.3
8677.5,25522.2,25522.2
8678.5,27107.9,27107.9
8679.5,23028.3,23028.3
8680.5,468.593,468.593
8681.5,0,0
8682.5,0,0
8683.5,0,0
8684.5,0,0
8685.5,0,0
8686.5,0,0
8687.5,0,0
8688.5,0,0
8689.5,0,0
8690.5,0,0
8691.5,0,0
8692.5,0,0
8693.5,0,0
8694.5,0,0
8695.5,0,0
8696.5,1049.14,1049.14
8697.5,4696.54,4696.54
8698.5,4351.05,4351.05
8699.5,5774.49,5774.49
8700.5,1704.2,1704.2
8701.5,4102.33,4102.33
8702.5,1055.63,1055.63
8703.5,1133.79,1133.79
8704.5,26.1771,26.1771
8705.5,0,0
8706.5,0,0
8707.5,0,0
8708.5,0,0
8709.5,0,0
8710.5,0,0
8711.5,0,0
8712.5,0,0
8713.5,0,0
8714.5,0,0
8715.5,0,0
8716.5,0,0
8717.5,0,0
8718.5,0,0
8719.5,1466.35,1466.35
8720.5,20687.2,20687.2
8721.5,26887.9,26887.9
8722.5,26613,26613
8723.5,23924.4,23924.4
8724.5,23295.3,23295.3
8725.5,25629,25629
8726.5,27172.4,27172.4
8727.5,23895,23895
8728.5,7566.07,7566.07
8729.5,0,0
8730.5,0,0
8731.5,0,0
8732.5,0,0
8733.5,0,0
8734.5,0,0
8735.5,0,0
8736.5,0,0
8737.5,0,0
8738.5,0,0
8739.5,0,0
8740.5,0,0
8741.5,0,0
8742.5,0,0
8743.5,0,0
8744.5,8018.7,8018.7
8745.5,7984.52,7984.52
8746.5,21300.9,21300.9
8747.5,19458.6,19458.6
8748.5,19036.9,19036.9
8749.5,19542.6,19542.6
8750.5,26583.4,26583.4
8751.5,14890.9,14890.9
8752.5,8638.03,8638.03
8753.5,0,0
8754.5,0,0
8755.5,0,0
8756.5,0,0
8757.5,0,0
8758.5,0,0
8759.5,0,0
